data,bairro,qtd_casos,regiao
2020-08-27,Residencial Eldorado,171,Sudoeste
2020-08-28,Residencial Eldorado,171,Sudoeste
2020-08-28,Residencial Eldorado,171,Sudoeste
2020-08-28,Residencial Eldorado,171,Sudoeste
2020-08-31,Residencial Eldorado,194,Sudoeste
2020-08-31,Residencial Eldorado,194,Sudoeste
2020-08-31,Residencial Eldorado,194,Sudoeste
2020-08-01,Residencial Eldorado,87,Sudoeste
2020-08-01,Residencial Eldorado,87,Sudoeste
2020-08-01,Residencial Eldorado,87,Sudoeste
2020-08-02,Residencial Eldorado,87,Sudoeste
2020-08-02,Residencial Eldorado,87,Sudoeste
2020-08-02,Residencial Eldorado,87,Sudoeste
2020-08-03,Residencial Eldorado,87,Sudoeste
2020-08-03,Residencial Eldorado,87,Sudoeste
2020-08-03,Residencial Eldorado,87,Sudoeste
2020-08-04,Residencial Eldorado,103,Sudoeste
2020-08-04,Residencial Eldorado,103,Sudoeste
2020-08-04,Residencial Eldorado,103,Sudoeste
2020-08-05,Residencial Eldorado,103,Sudoeste
2020-08-05,Residencial Eldorado,103,Sudoeste
2020-08-05,Residencial Eldorado,103,Sudoeste
2020-08-06,Residencial Eldorado,103,Sudoeste
2020-08-06,Residencial Eldorado,103,Sudoeste
2020-08-06,Residencial Eldorado,103,Sudoeste
2020-08-07,Residencial Eldorado,103,Sudoeste
2020-08-07,Residencial Eldorado,103,Sudoeste
2020-08-07,Residencial Eldorado,103,Sudoeste
2020-08-08,Residencial Eldorado,113,Sudoeste
2020-08-08,Residencial Eldorado,113,Sudoeste
2020-08-08,Residencial Eldorado,113,Sudoeste
2020-08-09,Residencial Eldorado,113,Sudoeste
2020-08-09,Residencial Eldorado,113,Sudoeste
2020-08-09,Residencial Eldorado,113,Sudoeste
2020-08-10,Residencial Eldorado,113,Sudoeste
2020-08-10,Residencial Eldorado,113,Sudoeste
2020-08-10,Residencial Eldorado,113,Sudoeste
2020-08-11,Residencial Eldorado,113,Sudoeste
2020-08-11,Residencial Eldorado,113,Sudoeste
2020-08-11,Residencial Eldorado,113,Sudoeste
2020-08-12,Residencial Eldorado,131,Sudoeste
2020-08-12,Residencial Eldorado,131,Sudoeste
2020-08-12,Residencial Eldorado,131,Sudoeste
2020-08-13,Residencial Eldorado,131,Sudoeste
2020-08-13,Residencial Eldorado,131,Sudoeste
2020-08-13,Residencial Eldorado,131,Sudoeste
2020-08-14,Residencial Eldorado,131,Sudoeste
2020-08-14,Residencial Eldorado,131,Sudoeste
2020-08-14,Residencial Eldorado,131,Sudoeste
2020-08-17,Residencial Eldorado,151,Sudoeste
2020-08-17,Residencial Eldorado,151,Sudoeste
2020-08-17,Residencial Eldorado,151,Sudoeste
2020-08-18,Residencial Eldorado,151,Sudoeste
2020-08-18,Residencial Eldorado,151,Sudoeste
2020-08-18,Residencial Eldorado,151,Sudoeste
2020-08-19,Residencial Eldorado,151,Sudoeste
2020-08-19,Residencial Eldorado,151,Sudoeste
2020-08-19,Residencial Eldorado,151,Sudoeste
2020-08-20,Residencial Eldorado,171,Sudoeste
2020-08-20,Residencial Eldorado,171,Sudoeste
2020-08-20,Residencial Eldorado,171,Sudoeste
2020-08-21,Residencial Eldorado,171,Sudoeste
2020-08-21,Residencial Eldorado,171,Sudoeste
2020-08-21,Residencial Eldorado,171,Sudoeste
2020-08-22,Residencial Eldorado,171,Sudoeste
2020-08-22,Residencial Eldorado,171,Sudoeste
2020-08-22,Residencial Eldorado,171,Sudoeste
2020-08-23,Residencial Eldorado,171,Sudoeste
2020-08-23,Residencial Eldorado,171,Sudoeste
2020-08-23,Residencial Eldorado,171,Sudoeste
2020-08-24,Residencial Eldorado,171,Sudoeste
2020-08-24,Residencial Eldorado,171,Sudoeste
2020-08-24,Residencial Eldorado,171,Sudoeste
2020-09-01,Residencial Eldorado,209,Sudoeste
2020-09-01,Residencial Eldorado,209,Sudoeste
2020-09-01,Residencial Eldorado,209,Sudoeste
2020-09-02,Residencial Eldorado,209,Sudoeste
2020-09-02,Residencial Eldorado,209,Sudoeste
2020-09-02,Residencial Eldorado,209,Sudoeste
2020-09-03,Residencial Eldorado,209,Sudoeste
2020-09-03,Residencial Eldorado,209,Sudoeste
2020-09-03,Residencial Eldorado,209,Sudoeste
2020-09-04,Residencial Eldorado,210,Sudoeste
2020-09-04,Residencial Eldorado,210,Sudoeste
2020-09-04,Residencial Eldorado,210,Sudoeste
2020-09-05,Residencial Eldorado,210,Sudoeste
2020-09-05,Residencial Eldorado,210,Sudoeste
2020-09-05,Residencial Eldorado,210,Sudoeste
2020-09-06,Residencial Eldorado,230,Sudoeste
2020-09-06,Residencial Eldorado,230,Sudoeste
2020-09-06,Residencial Eldorado,230,Sudoeste
2020-09-07,Residencial Eldorado,230,Sudoeste
2020-09-07,Residencial Eldorado,230,Sudoeste
2020-09-07,Residencial Eldorado,230,Sudoeste
2020-09-08,Residencial Eldorado,230,Sudoeste
2020-09-08,Residencial Eldorado,230,Sudoeste
2020-09-08,Residencial Eldorado,230,Sudoeste
2020-09-09,Residencial Eldorado,230,Sudoeste
2020-09-09,Residencial Eldorado,230,Sudoeste
2020-09-09,Residencial Eldorado,230,Sudoeste
2020-09-10,Residencial Eldorado,230,Sudoeste
2020-09-10,Residencial Eldorado,230,Sudoeste
2020-09-10,Residencial Eldorado,230,Sudoeste
2020-09-11,Residencial Eldorado,230,Sudoeste
2020-09-11,Residencial Eldorado,230,Sudoeste
2020-09-11,Residencial Eldorado,230,Sudoeste
2020-09-14,Residencial Eldorado,251,Sudoeste
2020-09-14,Residencial Eldorado,251,Sudoeste
2020-09-14,Residencial Eldorado,251,Sudoeste
2020-09-15,Residencial Eldorado,251,Sudoeste
2020-09-15,Residencial Eldorado,251,Sudoeste
2020-09-15,Residencial Eldorado,251,Sudoeste
2020-09-16,Residencial Eldorado,273,Sudoeste
2020-09-16,Residencial Eldorado,273,Sudoeste
2020-09-16,Residencial Eldorado,273,Sudoeste
2020-09-17,Residencial Eldorado,273,Sudoeste
2020-09-17,Residencial Eldorado,273,Sudoeste
2020-09-17,Residencial Eldorado,273,Sudoeste
2020-05-02,Residencial Aldeia do Vale,4,Leste
2020-04-30,Residencial Aldeia do Vale,4,Leste
2020-05-03,Residencial Aldeia do Vale,4,Leste
2020-05-11,Residencial Aldeia do Vale,10,Leste
2020-05-16,Residencial Aldeia do Vale,13,Leste
2020-05-17,Residencial Aldeia do Vale,13,Leste
2020-05-18,Residencial Aldeia do Vale,13,Leste
2020-05-21,Residencial Aldeia do Vale,14,Leste
2020-05-01,Residencial Aldeia do Vale,4,Leste
2020-05-04,Residencial Aldeia do Vale,4,Leste
2020-05-05,Residencial Aldeia do Vale,8,Leste
2020-05-06,Residencial Aldeia do Vale,8,Leste
2020-05-07,Residencial Aldeia do Vale,8,Leste
2020-05-08,Residencial Aldeia do Vale,8,Leste
2020-05-09,Residencial Aldeia do Vale,8,Leste
2020-05-10,Residencial Aldeia do Vale,8,Leste
2020-05-12,Residencial Aldeia do Vale,10,Leste
2020-05-13,Residencial Aldeia do Vale,12,Leste
2020-05-14,Residencial Aldeia do Vale,12,Leste
2020-05-15,Residencial Aldeia do Vale,13,Leste
2020-05-19,Residencial Aldeia do Vale,13,Leste
2020-05-20,Residencial Aldeia do Vale,14,Leste
2020-05-22,Residencial Aldeia do Vale,14,Leste
2020-05-23,Residencial Aldeia do Vale,15,Leste
2020-05-24,Residencial Aldeia do Vale,15,Leste
2020-05-25,Residencial Aldeia do Vale,15,Leste
2020-05-26,Residencial Aldeia do Vale,15,Leste
2020-05-27,Residencial Aldeia do Vale,15,Leste
2020-05-28,Residencial Aldeia do Vale,15,Leste
2020-05-29,Residencial Aldeia do Vale,15,Leste
2020-05-30,Residencial Aldeia do Vale,15,Leste
2020-05-31,Residencial Aldeia do Vale,16,Leste
2020-06-01,Residencial Aldeia do Vale,16,Leste
2020-06-02,Residencial Aldeia do Vale,16,Leste
2020-06-03,Residencial Aldeia do Vale,16,Leste
2020-06-04,Residencial Aldeia do Vale,16,Leste
2020-06-11,Residencial Aldeia do Vale,16,Leste
2020-06-12,Residencial Aldeia do Vale,16,Leste
2020-06-13,Residencial Aldeia do Vale,16,Leste
2020-06-15,Residencial Aldeia do Vale,16,Leste
2020-06-16,Residencial Aldeia do Vale,16,Leste
2020-06-17,Residencial Aldeia do Vale,16,Leste
2020-06-18,Residencial Aldeia do Vale,16,Leste
2020-06-19,Residencial Aldeia do Vale,16,Leste
2020-06-20,Residencial Aldeia do Vale,16,Leste
2020-06-21,Residencial Aldeia do Vale,29,Leste
2020-06-22,Residencial Aldeia do Vale,29,Leste
2020-06-23,Residencial Aldeia do Vale,34,Leste
2020-06-24,Residencial Aldeia do Vale,35,Leste
2020-06-25,Residencial Aldeia do Vale,35,Leste
2020-06-26,Residencial Aldeia do Vale,35,Leste
2020-06-28,Residencial Aldeia do Vale,35,Leste
2020-06-29,Residencial Aldeia do Vale,36,Leste
2020-06-30,Residencial Aldeia do Vale,36,Leste
2020-07-13,Residencial Aldeia do Vale,39,Leste
2020-07-14,Residencial Aldeia do Vale,39,Leste
2020-07-15,Residencial Aldeia do Vale,39,Leste
2020-07-16,Residencial Aldeia do Vale,40,Leste
2020-07-17,Residencial Aldeia do Vale,43,Leste
2020-07-18,Residencial Aldeia do Vale,43,Leste
2020-07-19,Residencial Aldeia do Vale,43,Leste
2020-07-20,Residencial Aldeia do Vale,45,Leste
2020-07-21,Residencial Aldeia do Vale,45,Leste
2020-07-22,Residencial Aldeia do Vale,48,Leste
2020-07-23,Residencial Aldeia do Vale,48,Leste
2020-07-24,Residencial Aldeia do Vale,48,Leste
2020-07-25,Residencial Aldeia do Vale,48,Leste
2020-07-27,Residencial Aldeia do Vale,48,Leste
2020-07-28,Residencial Aldeia do Vale,48,Leste
2020-07-29,Residencial Aldeia do Vale,48,Leste
2020-07-30,Residencial Aldeia do Vale,48,Leste
2020-07-31,Residencial Aldeia do Vale,55,Leste
2020-07-01,Residencial Aldeia do Vale,36,Leste
2020-07-02,Residencial Aldeia do Vale,39,Leste
2020-07-03,Residencial Aldeia do Vale,39,Leste
2020-07-04,Residencial Aldeia do Vale,39,Leste
2020-07-06,Residencial Aldeia do Vale,39,Leste
2020-07-07,Residencial Aldeia do Vale,39,Leste
2020-07-08,Residencial Aldeia do Vale,39,Leste
2020-07-09,Residencial Aldeia do Vale,39,Leste
2020-07-10,Residencial Aldeia do Vale,39,Leste
2020-08-25,Residencial Aldeia do Vale,81,Leste
2020-08-26,Residencial Aldeia do Vale,81,Leste
2020-08-27,Residencial Aldeia do Vale,81,Leste
2020-08-28,Residencial Aldeia do Vale,81,Leste
2020-08-01,Residencial Aldeia do Vale,55,Leste
2020-08-02,Residencial Aldeia do Vale,55,Leste
2020-08-03,Residencial Aldeia do Vale,55,Leste
2020-08-04,Residencial Aldeia do Vale,61,Leste
2020-08-05,Residencial Aldeia do Vale,61,Leste
2020-08-06,Residencial Aldeia do Vale,61,Leste
2020-08-07,Residencial Aldeia do Vale,61,Leste
2020-08-08,Residencial Aldeia do Vale,64,Leste
2020-08-09,Residencial Aldeia do Vale,64,Leste
2020-08-10,Residencial Aldeia do Vale,64,Leste
2020-08-11,Residencial Aldeia do Vale,64,Leste
2020-08-12,Residencial Aldeia do Vale,67,Leste
2020-08-13,Residencial Aldeia do Vale,67,Leste
2020-08-14,Residencial Aldeia do Vale,67,Leste
2020-08-17,Residencial Aldeia do Vale,79,Leste
2020-08-18,Residencial Aldeia do Vale,79,Leste
2020-08-19,Residencial Aldeia do Vale,79,Leste
2020-08-20,Residencial Aldeia do Vale,81,Leste
2020-08-21,Residencial Aldeia do Vale,81,Leste
2020-08-22,Residencial Aldeia do Vale,81,Leste
2020-08-23,Residencial Aldeia do Vale,81,Leste
2020-08-24,Residencial Aldeia do Vale,81,Leste
2020-05-02,Setor Candida de Morais,4,Noroeste
2020-04-29,Setor Candida de Morais,4,Noroeste
2020-04-30,Setor Candida de Morais,4,Noroeste
2020-05-03,Setor Candida de Morais,4,Noroeste
2020-05-11,Setor Candida de Morais,5,Noroeste
2020-05-16,Setor Candida de Morais,6,Noroeste
2020-05-17,Setor Candida de Morais,6,Noroeste
2020-05-18,Setor Candida de Morais,6,Noroeste
2020-05-01,Setor Candida de Morais,4,Noroeste
2020-05-04,Setor Candida de Morais,4,Noroeste
2020-05-05,Setor Candida de Morais,4,Noroeste
2020-05-06,Setor Candida de Morais,4,Noroeste
2020-05-07,Setor Candida de Morais,4,Noroeste
2020-05-08,Setor Candida de Morais,5,Noroeste
2020-05-09,Setor Candida de Morais,5,Noroeste
2020-05-10,Setor Candida de Morais,5,Noroeste
2020-05-13,Setor Candida de Morais,5,Noroeste
2020-05-15,Setor Candida de Morais,6,Noroeste
2020-06-11,Setor Candida de Morais,11,Noroeste
2020-06-12,Setor Candida de Morais,12,Noroeste
2020-06-13,Setor Candida de Morais,12,Noroeste
2020-06-15,Setor Candida de Morais,12,Noroeste
2020-06-16,Setor Candida de Morais,12,Noroeste
2020-06-17,Setor Candida de Morais,12,Noroeste
2020-06-18,Setor Candida de Morais,12,Noroeste
2020-06-19,Setor Candida de Morais,12,Noroeste
2020-06-20,Setor Candida de Morais,12,Noroeste
2020-07-19,Setor Candida de Morais,33,Noroeste
2020-07-20,Setor Candida de Morais,33,Noroeste
2020-07-21,Setor Candida de Morais,33,Noroeste
2020-07-22,Setor Candida de Morais,33,Noroeste
2020-07-23,Setor Candida de Morais,33,Noroeste
2020-07-24,Setor Candida de Morais,33,Noroeste
2020-07-25,Setor Candida de Morais,33,Noroeste
2020-07-27,Setor Candida de Morais,33,Noroeste
2020-07-28,Setor Candida de Morais,33,Noroeste
2020-07-29,Setor Candida de Morais,33,Noroeste
2020-07-30,Setor Candida de Morais,33,Noroeste
2020-07-31,Setor Candida de Morais,46,Noroeste
2020-08-25,Setor Candida de Morais,81,Noroeste
2020-08-26,Setor Candida de Morais,81,Noroeste
2020-08-27,Setor Candida de Morais,81,Noroeste
2020-08-28,Setor Candida de Morais,81,Noroeste
2020-08-31,Setor Candida de Morais,103,Noroeste
2020-08-01,Setor Candida de Morais,46,Noroeste
2020-08-02,Setor Candida de Morais,46,Noroeste
2020-08-03,Setor Candida de Morais,46,Noroeste
2020-08-04,Setor Candida de Morais,52,Noroeste
2020-08-05,Setor Candida de Morais,52,Noroeste
2020-08-06,Setor Candida de Morais,52,Noroeste
2020-08-07,Setor Candida de Morais,52,Noroeste
2020-08-08,Setor Candida de Morais,65,Noroeste
2020-08-09,Setor Candida de Morais,65,Noroeste
2020-08-10,Setor Candida de Morais,65,Noroeste
2020-08-11,Setor Candida de Morais,65,Noroeste
2020-08-12,Setor Candida de Morais,68,Noroeste
2020-08-13,Setor Candida de Morais,68,Noroeste
2020-08-14,Setor Candida de Morais,68,Noroeste
2020-08-17,Setor Candida de Morais,75,Noroeste
2020-08-18,Setor Candida de Morais,75,Noroeste
2020-08-19,Setor Candida de Morais,75,Noroeste
2020-08-20,Setor Candida de Morais,81,Noroeste
2020-08-21,Setor Candida de Morais,81,Noroeste
2020-08-22,Setor Candida de Morais,81,Noroeste
2020-08-23,Setor Candida de Morais,81,Noroeste
2020-08-24,Setor Candida de Morais,81,Noroeste
2020-09-01,Setor Candida de Morais,118,Noroeste
2020-09-02,Setor Candida de Morais,118,Noroeste
2020-09-03,Setor Candida de Morais,118,Noroeste
2020-09-04,Setor Candida de Morais,115,Noroeste
2020-09-05,Setor Candida de Morais,115,Noroeste
2020-09-06,Setor Candida de Morais,126,Noroeste
2020-09-07,Setor Candida de Morais,126,Noroeste
2020-09-08,Setor Candida de Morais,126,Noroeste
2020-09-09,Setor Candida de Morais,126,Noroeste
2020-09-10,Setor Candida de Morais,126,Noroeste
2020-09-11,Setor Candida de Morais,126,Noroeste
2020-09-14,Setor Candida de Morais,135,Noroeste
2020-09-15,Setor Candida de Morais,135,Noroeste
2020-09-16,Setor Candida de Morais,148,Noroeste
2020-09-17,Setor Candida de Morais,148,Noroeste
2020-05-02,Setor Leste Vila Nova,4,Centro Oeste
2020-04-29,Setor Leste Vila Nova,3,Centro Oeste
2020-04-30,Setor Leste Vila Nova,4,Centro Oeste
2020-05-03,Setor Leste Vila Nova,4,Centro Oeste
2020-05-11,Setor Leste Vila Nova,7,Centro Oeste
2020-05-16,Setor Leste Vila Nova,7,Centro Oeste
2020-05-17,Setor Leste Vila Nova,7,Centro Oeste
2020-05-18,Setor Leste Vila Nova,8,Centro Oeste
2020-05-21,Setor Leste Vila Nova,9,Centro Oeste
2020-05-01,Setor Leste Vila Nova,4,Centro Oeste
2020-05-04,Setor Leste Vila Nova,4,Centro Oeste
2020-05-05,Setor Leste Vila Nova,5,Centro Oeste
2020-05-06,Setor Leste Vila Nova,5,Centro Oeste
2020-05-07,Setor Leste Vila Nova,5,Centro Oeste
2020-05-08,Setor Leste Vila Nova,6,Centro Oeste
2020-05-09,Setor Leste Vila Nova,6,Centro Oeste
2020-05-10,Setor Leste Vila Nova,6,Centro Oeste
2020-05-12,Setor Leste Vila Nova,7,Centro Oeste
2020-05-13,Setor Leste Vila Nova,7,Centro Oeste
2020-05-14,Setor Leste Vila Nova,7,Centro Oeste
2020-05-15,Setor Leste Vila Nova,7,Centro Oeste
2020-05-19,Setor Leste Vila Nova,9,Centro Oeste
2020-05-20,Setor Leste Vila Nova,9,Centro Oeste
2020-05-22,Setor Leste Vila Nova,9,Centro Oeste
2020-05-23,Setor Leste Vila Nova,11,Centro Oeste
2020-05-24,Setor Leste Vila Nova,13,Centro Oeste
2020-05-25,Setor Leste Vila Nova,12,Centro Oeste
2020-05-26,Setor Leste Vila Nova,15,Centro Oeste
2020-05-27,Setor Leste Vila Nova,12,Centro Oeste
2020-05-28,Setor Leste Vila Nova,15,Centro Oeste
2020-05-29,Setor Leste Vila Nova,17,Centro Oeste
2020-05-30,Setor Leste Vila Nova,17,Centro Oeste
2020-05-31,Setor Leste Vila Nova,18,Centro Oeste
2020-06-01,Setor Leste Vila Nova,21,Centro Oeste
2020-06-02,Setor Leste Vila Nova,21,Centro Oeste
2020-06-03,Setor Leste Vila Nova,23,Centro Oeste
2020-06-04,Setor Leste Vila Nova,24,Centro Oeste
2020-06-05,Setor Leste Vila Nova,27,Centro Oeste
2020-06-06,Setor Leste Vila Nova,27,Centro Oeste
2020-06-07,Setor Leste Vila Nova,27,Centro Oeste
2020-06-08,Setor Leste Vila Nova,29,Centro Oeste
2020-06-09,Setor Leste Vila Nova,29,Centro Oeste
2020-06-10,Setor Leste Vila Nova,31,Centro Oeste
2020-06-11,Setor Leste Vila Nova,31,Centro Oeste
2020-06-12,Setor Leste Vila Nova,31,Centro Oeste
2020-06-13,Setor Leste Vila Nova,31,Centro Oeste
2020-06-15,Setor Leste Vila Nova,32,Centro Oeste
2020-06-16,Setor Leste Vila Nova,34,Centro Oeste
2020-06-17,Setor Leste Vila Nova,34,Centro Oeste
2020-06-18,Setor Leste Vila Nova,34,Centro Oeste
2020-06-19,Setor Leste Vila Nova,34,Centro Oeste
2020-06-20,Setor Leste Vila Nova,34,Centro Oeste
2020-06-21,Setor Leste Vila Nova,41,Centro Oeste
2020-06-22,Setor Leste Vila Nova,41,Centro Oeste
2020-06-23,Setor Leste Vila Nova,51,Centro Oeste
2020-06-24,Setor Leste Vila Nova,56,Centro Oeste
2020-06-25,Setor Leste Vila Nova,56,Centro Oeste
2020-06-26,Setor Leste Vila Nova,56,Centro Oeste
2020-06-28,Setor Leste Vila Nova,56,Centro Oeste
2020-06-29,Setor Leste Vila Nova,62,Centro Oeste
2020-06-30,Setor Leste Vila Nova,63,Centro Oeste
2020-07-13,Setor Leste Vila Nova,66,Centro Oeste
2020-07-14,Setor Leste Vila Nova,66,Centro Oeste
2020-07-15,Setor Leste Vila Nova,66,Centro Oeste
2020-07-16,Setor Leste Vila Nova,87,Centro Oeste
2020-07-17,Setor Leste Vila Nova,91,Centro Oeste
2020-07-18,Setor Leste Vila Nova,91,Centro Oeste
2020-07-19,Setor Leste Vila Nova,91,Centro Oeste
2020-07-20,Setor Leste Vila Nova,96,Centro Oeste
2020-07-21,Setor Leste Vila Nova,96,Centro Oeste
2020-07-22,Setor Leste Vila Nova,99,Centro Oeste
2020-07-23,Setor Leste Vila Nova,99,Centro Oeste
2020-07-24,Setor Leste Vila Nova,99,Centro Oeste
2020-07-25,Setor Leste Vila Nova,99,Centro Oeste
2020-07-27,Setor Leste Vila Nova,99,Centro Oeste
2020-07-28,Setor Leste Vila Nova,99,Centro Oeste
2020-07-29,Setor Leste Vila Nova,99,Centro Oeste
2020-07-30,Setor Leste Vila Nova,99,Centro Oeste
2020-07-31,Setor Leste Vila Nova,137,Centro Oeste
2020-07-01,Setor Leste Vila Nova,63,Centro Oeste
2020-07-02,Setor Leste Vila Nova,66,Centro Oeste
2020-07-03,Setor Leste Vila Nova,66,Centro Oeste
2020-07-04,Setor Leste Vila Nova,66,Centro Oeste
2020-07-06,Setor Leste Vila Nova,66,Centro Oeste
2020-07-07,Setor Leste Vila Nova,66,Centro Oeste
2020-07-08,Setor Leste Vila Nova,66,Centro Oeste
2020-07-09,Setor Leste Vila Nova,66,Centro Oeste
2020-07-10,Setor Leste Vila Nova,66,Centro Oeste
2020-08-25,Setor Leste Vila Nova,242,Centro Oeste
2020-08-26,Setor Leste Vila Nova,242,Centro Oeste
2020-08-27,Setor Leste Vila Nova,242,Centro Oeste
2020-08-28,Setor Leste Vila Nova,242,Centro Oeste
2020-08-31,Setor Leste Vila Nova,278,Centro Oeste
2020-08-01,Setor Leste Vila Nova,137,Centro Oeste
2020-08-02,Setor Leste Vila Nova,137,Centro Oeste
2020-08-03,Setor Leste Vila Nova,137,Centro Oeste
2020-08-04,Setor Leste Vila Nova,173,Centro Oeste
2020-08-05,Setor Leste Vila Nova,173,Centro Oeste
2020-08-06,Setor Leste Vila Nova,173,Centro Oeste
2020-08-07,Setor Leste Vila Nova,173,Centro Oeste
2020-08-08,Setor Leste Vila Nova,202,Centro Oeste
2020-08-09,Setor Leste Vila Nova,202,Centro Oeste
2020-08-10,Setor Leste Vila Nova,202,Centro Oeste
2020-08-11,Setor Leste Vila Nova,202,Centro Oeste
2020-08-12,Setor Leste Vila Nova,218,Centro Oeste
2020-08-13,Setor Leste Vila Nova,218,Centro Oeste
2020-08-14,Setor Leste Vila Nova,218,Centro Oeste
2020-08-17,Setor Leste Vila Nova,225,Centro Oeste
2020-08-18,Setor Leste Vila Nova,225,Centro Oeste
2020-08-19,Setor Leste Vila Nova,225,Centro Oeste
2020-08-20,Setor Leste Vila Nova,242,Centro Oeste
2020-08-21,Setor Leste Vila Nova,242,Centro Oeste
2020-08-22,Setor Leste Vila Nova,242,Centro Oeste
2020-08-23,Setor Leste Vila Nova,242,Centro Oeste
2020-08-24,Setor Leste Vila Nova,242,Centro Oeste
2020-09-01,Setor Leste Vila Nova,299,Centro Oeste
2020-09-02,Setor Leste Vila Nova,299,Centro Oeste
2020-09-03,Setor Leste Vila Nova,299,Centro Oeste
2020-09-04,Setor Leste Vila Nova,309,Centro Oeste
2020-09-05,Setor Leste Vila Nova,309,Centro Oeste
2020-09-06,Setor Leste Vila Nova,317,Centro Oeste
2020-09-07,Setor Leste Vila Nova,317,Centro Oeste
2020-09-08,Setor Leste Vila Nova,317,Centro Oeste
2020-09-09,Setor Leste Vila Nova,317,Centro Oeste
2020-09-10,Setor Leste Vila Nova,317,Centro Oeste
2020-09-11,Setor Leste Vila Nova,317,Centro Oeste
2020-09-14,Setor Leste Vila Nova,348,Centro Oeste
2020-09-15,Setor Leste Vila Nova,348,Centro Oeste
2020-09-16,Setor Leste Vila Nova,374,Centro Oeste
2020-09-17,Setor Leste Vila Nova,374,Centro Oeste
2020-05-02,Alto da Glória,4,Sul
2020-04-29,Alto da Glória,3,Sul
2020-04-30,Alto da Glória,4,Sul
2020-05-03,Alto da Glória,4,Sul
2020-05-11,Alto da Glória,6,Sul
2020-05-16,Alto da Glória,6,Sul
2020-05-17,Alto da Glória,6,Sul
2020-05-01,Alto da Glória,4,Sul
2020-05-04,Alto da Glória,5,Sul
2020-05-05,Alto da Glória,5,Sul
2020-05-06,Alto da Glória,5,Sul
2020-05-07,Alto da Glória,5,Sul
2020-05-08,Alto da Glória,5,Sul
2020-05-09,Alto da Glória,5,Sul
2020-05-10,Alto da Glória,5,Sul
2020-05-12,Alto da Glória,6,Sul
2020-05-13,Alto da Glória,6,Sul
2020-05-14,Alto da Glória,6,Sul
2020-05-15,Alto da Glória,6,Sul
2020-05-19,Alto da Glória,6,Sul
2020-05-28,Alto da Glória,11,Sul
2020-06-05,Alto da Glória,16,Sul
2020-06-06,Alto da Glória,16,Sul
2020-06-11,Alto da Glória,16,Sul
2020-06-12,Alto da Glória,16,Sul
2020-06-13,Alto da Glória,18,Sul
2020-06-15,Alto da Glória,18,Sul
2020-06-16,Alto da Glória,18,Sul
2020-06-17,Alto da Glória,18,Sul
2020-06-18,Alto da Glória,18,Sul
2020-06-19,Alto da Glória,18,Sul
2020-06-20,Alto da Glória,18,Sul
2020-06-21,Alto da Glória,24,Sul
2020-06-22,Alto da Glória,24,Sul
2020-06-23,Alto da Glória,29,Sul
2020-06-24,Alto da Glória,32,Sul
2020-06-25,Alto da Glória,32,Sul
2020-06-26,Alto da Glória,35,Sul
2020-06-28,Alto da Glória,35,Sul
2020-06-29,Alto da Glória,37,Sul
2020-06-30,Alto da Glória,39,Sul
2020-07-13,Alto da Glória,42,Sul
2020-07-14,Alto da Glória,42,Sul
2020-07-15,Alto da Glória,42,Sul
2020-07-16,Alto da Glória,57,Sul
2020-07-17,Alto da Glória,61,Sul
2020-07-18,Alto da Glória,61,Sul
2020-07-19,Alto da Glória,61,Sul
2020-07-20,Alto da Glória,61,Sul
2020-07-21,Alto da Glória,61,Sul
2020-07-22,Alto da Glória,61,Sul
2020-07-23,Alto da Glória,61,Sul
2020-07-24,Alto da Glória,61,Sul
2020-07-25,Alto da Glória,61,Sul
2020-07-27,Alto da Glória,61,Sul
2020-07-28,Alto da Glória,61,Sul
2020-07-29,Alto da Glória,61,Sul
2020-07-30,Alto da Glória,61,Sul
2020-07-31,Alto da Glória,90,Sul
2020-07-01,Alto da Glória,39,Sul
2020-07-02,Alto da Glória,42,Sul
2020-07-03,Alto da Glória,42,Sul
2020-07-04,Alto da Glória,42,Sul
2020-07-06,Alto da Glória,42,Sul
2020-07-07,Alto da Glória,42,Sul
2020-07-08,Alto da Glória,42,Sul
2020-07-09,Alto da Glória,42,Sul
2020-07-10,Alto da Glória,42,Sul
2020-08-25,Alto da Glória,111,Sul
2020-08-26,Alto da Glória,111,Sul
2020-08-27,Alto da Glória,111,Sul
2020-08-28,Alto da Glória,111,Sul
